DATAFLOW,REF_AREA,FREQ,MEASURE,ACTIVITY,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,ADJUSTMENT,CONVERSION_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,BASE_PER,DECIMALS
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,41759.6571238349,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,45921.6892106674,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,51144.1452588493,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,53950.0618709161,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ESP,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,39339.9729922062,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ESP,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,44342.314827542,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHE,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,72945.6474724227,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHE,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,80967.2662669179,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,48230.0821047585,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,51004.427475218,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,58544.4556978877,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,27376.6430315191,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,30973.6325398195,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,35816.7654715776,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,37507.7848836812,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,34331.0937765598,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,39719.2448654497,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,44292.1257838132,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,84981.9751939377,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,88977.2354970559,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,95651.3202224881,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,100196.616924777,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,95126.4384320322,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,25504117.9457599,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,19212645.400499,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,20091756.1783707,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,21104771.4229062,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,22713483.8235117,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,1114990.83454079,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,1194822.55021556,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,1321913.29516403,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),DNK,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,783141.32540024,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,43675.7767590238,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,49246.4884481326,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,54548.2911811776,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,55383.4454002122,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2024,57188.7369557082,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,91269.111969112,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,93883.8359059516,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,97030.4068834767,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,80931.2689823704,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,85324.1129443783,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),DEU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,76716.1855624249,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GRC,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,36187.2510958371,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GRC,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,37934.918680464,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,339536.988161305,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,374842.222118928,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,393231.107547853,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,406463.725510752,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,67257.5583666598,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,73496.2703534987,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,78201.2258125117,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,81852.8147838076,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2024,82825.099366773,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,7905163.70028565,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,8108673.59655167,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,8205088.41784752,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,8634377.78069523,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,76510687.8826061,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,81469922.4135402,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,82728941.119509,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,84500424.0523925,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,31906.7395980042,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,35699.8237334017,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,39842.1255358318,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LVA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2024,44725.8311206823,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,36719.4057348906,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,40876.2792844445,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,46361.685325533,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),LTU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,50001.7854674469,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),MEX,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,475495.914488287,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),MEX,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,486818.283201084,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),MEX,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,518129.902797275,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),MEX,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,544352.421402453,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NLD,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,85726.9004619908,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NLD,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,92007.2239422085,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,122052.015604681,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,130183.815531869,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,139093.383288562,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NZL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,142762.719433852,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NOR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,1239819.1260745,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NOR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,1531137.03966006,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NOR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,1957290.88426084,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),NOR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,1718854.11051213,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,140382.785068828,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,153689.504836148,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),POL,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,177070.009136592,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),PRT,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,41158.3694519457,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),PRT,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,43710.2548230057,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),PRT,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,47481.8299446623,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVK,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,39315.4776642616,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,45008.5262427042,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,49454.8042014482,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,52574.6232116759,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,58127.7139753769,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),SVN,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2024,60783.3730125954,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ESP,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,57710.124188685,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ESP,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,61550.5791505792,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHE,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,137232.364848396,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHE,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,145848.699028088,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,64613.4533938231,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,70209.0286893924,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GBR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,76661.431652755,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,142381.582632119,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,153014.725646791,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,162122.57581897,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),USA,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,169936.422598759,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,35550.1964842747,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,40957.9465218802,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,48879.2931955717,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BGR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,53206.1125163511,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,126253.160373461,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,139680.498605872,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ROU,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,161573.347287633,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,116605.450120741,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,123519.534568826,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,136551.615199425,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),AUT,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,136268.851176831,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),BEL,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,132827.514512523,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CHL,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,62229.1793426759,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,58570.8278254296,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,60133.5922113393,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,62048.9455157219,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CRI,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,69183.2431167089,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,91766.7785677856,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,95114.8693751373,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),CZE,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,103477.408185361,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),DNK,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,123037.601410507,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,84774.0133495268,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,92204.5946034514,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,96510.8652880239,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),EST,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,92986.9780632169,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,113785.978764479,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,118759.344076688,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FIN,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,124271.230858976,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,116775.233374062,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),FRA,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,121208.419629189,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),DEU,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,108534.628141262,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GRC,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,68245.5716172253,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),GRC,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,72838.0819141233,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,90622.926625767,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,102481.326663295,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,114095.504752008,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ISR,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,113810.656341784,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,106371.039504472,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,117527.001364213,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,129914.466270587,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),ITA,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,131160.623403855,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,78469.3569471911,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,81731.3602416174,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,86813.5005416325,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),JPN,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,90630.0665178767,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,92252.7800017098,A,0,,2
OECD.SDD.TPS:DSD_PDB@DF_PDB_LV(1.0),KOR,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,98172.1736308703,A,0,,2
